759,749,579.199,2
749,736,579.131,2
736,729,577.555,5
729,723,571.779,1
685,677,531.981,4
668,657,517.372,1
657,650,516.966,1
621,614,494.882,3
614,604,473.834,1
604,598,461.479,2
598,584,460.217,2
568,557,441.55,8
557,550,441.004,2
677,668,529.525,1
550,539,416.397,6
539,534,412.743,1
521,511,393.778,2
511,504,393.324,3
497,492,367.814,1
229,219,217.575,3
198,191,185.999,1
783,777,597.083,4
148,135,132.045,1
120,108,119.449,1
179,166,168.18,7
235,229,217.794,3
108,99,115.729,10
353,342,289.121,1
99,92,115.689,2
417,406,327.464,1
426,417,330.927,2
777,766,596.649,1
650,637,507.301,3
15,1,9.66262,11
211,198,197.134,1
66,59,58.5487,2
219,211,211.4,2
92,86,64.7832,1
387,383,315.425,1
20,15,15.4489,3
492,478,367.053,2
191,185,177.89,1
46,39,45.003,1
1,-1,2.65776,1
406,400,318.838,1
25,15,15.6736,3
135,131,127.85,3
77,66,59.1364,2
694,685,535.537,3
59,46,48.0923,6
313,301,264.098,1
166,153,167.743,5
39,28,26.0155,2
334,327,279.097,2
28,20,24.4879,2
263,258,238.158,1
248,235,221.989,1
766,759,585.134,1
131,120,124.778,2
258,248,227.493,2
400,387,317.284,2
273,263,252.548,2
534,521,400.253,1
153,148,149.587,3
280,273,255.718,3
711,705,547.465,1
584,581,447.734,1
457,451,348.278,2
292,280,261.333,1
301,292,261.453,1
478,467,358.158,1
319,313,268.322,1
437,426,332.61,2
581,568,443.197,1
327,319,278.237,1
723,711,552.177,4
342,334,285.513,2
364,353,296.649,2
631,621,495.254,4
504,497,390.619,1
377,364,299.806,3
637,631,503.834,1
383,377,305.809,2
392,383,315.69,1
705,694,539.433,2
451,439,339.962,1
424,417,330.898,2
185,179,172.65,2
439,437,333.213,1
86,77,59.3333,1
467,457,352.765,5
