759,749,579.507,2
749,736,579.267,2
736,729,577.77,5
729,723,571.982,1
685,677,532.206,4
668,657,517.514,1
657,650,517.143,1
621,614,495.083,3
614,604,473.984,1
604,598,461.678,2
598,584,460.339,2
568,557,441.916,8
557,550,441.224,2
677,668,529.386,1
550,539,416.549,6
539,534,412.945,1
521,511,393.945,2
511,504,393.536,3
497,492,367.98,1
229,219,217.703,3
198,191,186.231,1
783,777,597.252,4
148,135,132.187,1
120,108,119.582,1
179,166,168.487,7
235,229,217.995,3
108,99,115.932,10
353,342,289.361,1
99,92,115.903,2
417,406,327.61,1
426,417,330.809,2
777,766,596.882,1
650,637,507.47,3
15,1,9.52656,11
211,198,197.293,1
66,59,58.7636,2
219,211,211.612,2
92,86,65.089,1
387,383,315.636,1
20,15,15.6035,3
492,478,367.01,2
191,185,178.069,1
46,39,45.2282,1
1,-1,2.85451,1
406,400,319.054,1
25,15,15.8026,3
135,131,128.046,3
77,66,59.0107,2
694,685,535.826,3
59,46,47.9666,6
313,301,264.249,1
166,153,167.604,5
39,28,26.1764,2
334,327,279.314,2
28,20,24.6591,2
263,258,238.347,1
248,235,221.857,1
766,759,585.104,1
131,120,125.066,2
258,248,227.661,2
400,387,317.431,2
273,263,252.857,2
534,521,400.363,1
153,148,149.739,3
280,273,255.944,3
711,705,547.765,1
584,581,447.628,1
457,451,348.434,2
292,280,261.503,1
301,292,261.778,1
478,467,358.52,1
319,313,268.19,1
437,426,332.764,2
581,568,442.897,1
327,319,278.46,1
723,711,552.294,4
342,334,285.742,2
364,353,296.807,2
631,621,495.55,4
504,497,390.811,1
377,364,299.471,3
637,631,504.05,1
383,377,306.029,2
392,383,315.54,1
705,694,539.13,2
451,439,340.107,1
424,417,331.083,2
185,179,172.799,2
439,437,333.314,1
86,77,59.5543,1
467,457,352.956,5
