759,749,579.505,2
749,736,579.103,2
736,729,577.604,5
729,723,571.849,1
685,677,532.041,4
668,657,517.349,1
657,650,517.027,1
621,614,494.945,3
614,604,473.821,1
604,598,461.555,2
598,584,460.173,2
568,557,441.868,8
557,550,441.058,2
677,668,529.215,1
550,539,416.385,6
539,534,412.78,1
521,511,393.865,2
511,504,393.37,3
497,492,367.813,1
229,219,217.532,3
198,191,186.065,1
783,777,597.167,4
148,135,132.02,1
120,108,119.416,1
179,166,168.487,7
235,229,217.828,3
108,99,115.767,10
353,342,289.196,1
99,92,115.758,2
417,406,327.445,1
426,417,330.638,2
777,766,596.717,1
650,637,507.303,3
15,1,9.35479,11
211,198,197.128,1
66,59,58.5966,2
219,211,211.446,2
92,86,65.0901,1
387,383,315.502,1
20,15,15.4389,3
492,478,367.011,2
191,185,177.946,1
46,39,45.0632,1
1,-1,2.68898,1
406,400,318.905,1
25,15,15.6374,3
135,131,127.91,3
77,66,58.8388,2
694,685,535.827,3
59,46,47.7947,6
313,301,264.084,1
166,153,167.433,5
39,28,26.0103,2
334,327,279.18,2
28,20,24.4934,2
263,258,238.225,1
248,235,221.685,1
766,759,585.104,1
131,120,125.066,2
258,248,227.496,2
400,387,317.264,2
273,263,252.856,2
534,521,400.197,1
153,148,149.575,3
280,273,255.797,3
711,705,547.769,1
584,581,447.455,1
457,451,348.269,2
292,280,261.336,1
301,292,261.777,1
478,467,358.469,1
319,313,268.018,1
437,426,332.598,2
581,568,443.068,1
327,319,278.294,1
723,711,552.121,4
342,334,285.574,2
364,353,296.642,2
631,621,495.549,4
504,497,390.7,1
377,364,299.642,3
637,631,503.884,1
383,377,305.863,2
392,383,315.369,1
705,694,539.301,2
451,439,339.942,1
424,417,330.963,2
185,179,172.636,2
439,437,333.147,1
86,77,59.4332,1
467,457,352.828,5
