7667,7506,100.409,1
7230,7144,94.1134,1
7144,7050,93.6358,1
6869,6759,87.5392,1
6576,6446,83.6985,1
6759,6688,85.9073,2
6378,6233,81.6295,1
6131,6106,79.8203,1
5872,5791,75.0433,1
5791,5643,72.0117,1
5643,5592,70.9315,1
5592,5466,69.7467,1
5466,5396,68.4591,2
5396,5290,68.1431,1
5290,5186,66.8113,2
5186,5105,64.1773,1
5105,5025,63.5643,1
5025,4845,62.7005,1
4845,4753,61.5646,1
4818,4637,60.1784,1
4753,4637,59.4662,1
7050,6933,90.9475,2
4637,4625,57.1898,1
4530,4440,54.7346,1
4625,4440,54.5538,1
7361,7230,96.1586,1
4440,4363,53.0426,1
4363,4299,52.8496,1
4299,4218,52.6344,2
4218,4087,51.2699,2
4087,3947,50.6709,1
4038,3904,50.3911,2
7595,7418,99.4989,1
2007,1972,19.8265,1
2597,2501,29.1265,1
1972,1799,19.0138,2
6442,6378,82.6649,1
1489,1390,13.9603,1
1455,1360,12.8213,1
3343,3208,39.6847,1
1390,1360,12.4739,1
7382,7230,96.0424,1
1413,1360,12.4109,1
1650,1489,14.9552,2
1360,1234,11.9494,1
2363,2245,22.6135,1
1105,1030,10.0716,1
4065,3947,51.0465,1
2718,2597,30.0086,2
2542,2372,25.3898,1
6688,6576,84.9516,1
3132,2960,34.5444,1
42,-1,0.967475,0
6183,6106,80.1978,1
341,202,2.64711,1
136,42,1.79467,101
1130,1030,10.0367,1
6446,6378,82.6316,1
985,798,8.97566,1
1234,1105,10.9383,1
7418,7361,97.2828,1
6529,6446,83.7506,1
306,202,2.79,1
170,42,2.4772,101
6007,5872,76.3511,2
1689,1650,16.9113,1
3695,3619,46.836,1
758,674,6.73516,1
798,758,7.60108,1
1799,1689,17.3858,1
2307,2245,22.1046,1
3546,3382,41.2305,1
2301,2245,22.6016,1
2245,2107,21.1708,2
2372,2307,23.9109,1
2501,2372,25.0233,1
7506,7418,99.7144,1
2807,2718,30.3487,1
418,306,3.19356,1
2831,2718,30.8769,1
2901,2807,31.4934,1
674,547,5.80296,1
547,418,3.97846,1
2960,2901,31.7426,1
3904,3752,48.6651,2
3208,3132,37.9434,1
3739,3619,46.8228,1
3382,3343,40.0548,1
7215,7144,94.7864,1
3913,3752,48.7264,1
952,798,8.41448,1
3619,3546,45.3845,1
1665,1489,15.0268,2
1030,952,9.44271,1
3570,3546,45.4761,1
6933,6869,89.6894,1
202,136,1.90275,2
2107,2007,20.6849,1
3631,3546,45.4791,1
3322,3208,39.2796,1
3576,3546,45.6397,1
3752,3695,47.1742,1
6233,6131,79.9836,3
6106,6007,77.9919,1
3947,3904,49.9334,2
