7667,7506,100.463,1
7230,7144,94.2522,1
7144,7050,93.3872,1
6869,6759,87.4961,1
6576,6446,83.4804,1
6759,6688,86.0454,2
6378,6233,81.6052,1
6131,6106,79.612,1
5872,5791,75.2238,1
5791,5643,72.0225,1
5643,5592,70.8467,1
5592,5466,69.0569,1
5466,5396,68.9059,2
5396,5290,68.132,1
5290,5186,66.9709,2
5186,5105,63.9406,1
5105,5025,63.5553,1
5025,4845,62.481,1
4845,4753,61.5821,1
4818,4637,60.1309,1
4753,4637,59.6024,1
7050,6933,90.7369,2
4637,4625,57.0254,1
4530,4440,54.4982,1
4625,4440,54.4587,1
7361,7230,96.1137,1
4440,4363,53.2968,1
4363,4299,52.9889,1
4299,4218,52.5474,2
4218,4087,51.2772,2
4087,3947,50.5127,1
4038,3904,50.3304,2
7595,7418,99.2689,1
2007,1972,19.5966,1
2597,2501,29.1975,1
1972,1799,19.0349,2
6442,6378,82.7377,1
1489,1390,13.7477,1
1455,1360,12.8069,1
3343,3208,39.6382,1
1390,1360,12.4283,1
7382,7230,95.9284,1
1413,1360,12.385,1
1650,1489,14.8482,2
1360,1234,11.7364,1
2363,2245,21.9228,1
1105,1030,9.44696,1
4065,3947,50.9397,1
2718,2597,29.9668,2
2542,2372,25.1765,1
6688,6576,84.9588,1
3132,2960,34.345,1
42,-1,0.9171,0
6183,6106,79.8526,1
341,202,2.65146,1
136,42,1.53869,101
1130,1030,10.1102,1
6446,6378,82.3934,1
985,798,8.88976,1
1234,1105,10.7718,1
7418,7361,97.3427,1
6529,6446,83.1251,1
306,202,2.57933,1
170,42,2.37959,101
6007,5872,76.7949,2
1689,1650,16.7437,1
3695,3619,46.5922,1
758,674,6.72615,1
798,758,7.44362,1
1799,1689,17.3923,1
2307,2245,22.1602,1
3546,3382,41.2507,1
2301,2245,22.7576,1
2245,2107,21.3958,2
2372,2307,23.7497,1
2501,2372,25.0853,1
7506,7418,99.6722,1
2807,2718,30.1148,1
418,306,2.95061,1
2831,2718,30.6599,1
2901,2807,31.2819,1
674,547,5.11329,1
547,418,3.98044,1
2960,2901,31.7505,1
3904,3752,48.5612,2
3208,3132,37.2546,1
3739,3619,47.5152,1
3382,3343,40.0676,1
7215,7144,94.586,1
3913,3752,49.1746,1
3322,3208,39.2862,1
3576,3546,45.1341,1
952,798,8.42089,1
3619,3546,45.1496,1
6933,6869,89.6274,1
202,136,1.6602,2
2107,2007,19.9946,1
3631,3546,45.3232,1
1665,1489,15.0483,2
1030,952,9.06671,1
3570,3546,45.61,1
3752,3695,47.0365,1
6233,6131,79.7488,3
6106,6007,77.8263,1
3947,3904,49.7721,2
