574,563,58877.9,27
565,558,56906.9,118
563,558,56896.8,109
552,537,56131,129
549,537,56105.1,117
529,519,54095.4,99
511,501,52742.6,218
501,494,52111.1,83
487,475,50322,512
473,465,45914,57
446,434,44088,75
201,191,18901.7,141
260,249,22848.5,51
191,181,16089.4,80
368,353,35525,155
165,156,13008.5,150
312,301,31173.7,451
246,232,21885.9,163
4,-1,1077.42,1
494,487,50903.6,186
113,100,8862.72,65
181,174,15287.2,258
54,47,5410.73,70
465,450,45421.1,201
84,71,6300.11,51
25,11,3559.01,394
450,446,45189.4,200
323,312,31953.8,141
128,122,10261.1,140
382,376,37285.5,36
2,-1,1183.39,1
424,418,42445.7,233
43,29,4876.11,72
397,389,37987.8,47
215,205,19646.4,24
519,511,53109.7,97
11,4,3430.62,170
116,113,9905.73,113
537,529,54779.2,163
156,145,12572.6,55
29,25,3843.05,19
475,473,49094.9,63
94,84,7572.95,101
135,128,11286.1,120
389,382,37502.4,203
36,29,4696.59,45
145,135,11434,185
272,260,25898,175
570,563,58770,24
62,54,5614.79,41
434,424,42776,404
53,47,5376.2,64
407,397,38526.9,49
100,94,7913.41,218
218,205,20009,38
336,332,33757.1,245
71,62,5821.23,28
223,215,20031.2,90
400,389,37993.5,54
232,223,20818.7,40
418,405,40012.9,120
291,285,27704.4,68
252,246,22112.8,142
269,260,26025.1,144
532,519,54068.1,102
405,397,38654.3,45
278,272,26575.3,485
285,278,26877,114
294,285,27732.2,77
353,343,34870.6,36
47,36,5117.32,143
174,165,14832,95
301,294,30224.8,115
558,552,56848.4,199
304,294,30431.8,126
459,450,45539.9,185
205,201,19199.4,459
332,323,33482.5,161
343,336,33870.4,19
361,353,35605.5,126
122,113,9681.58,151
249,246,22184.1,132
376,368,35950.8,135
