574,563,58754.5,27
565,558,56991.7,118
563,558,56900.6,109
552,537,56141.2,129
549,537,55981.6,117
529,519,54099.2,99
511,501,52746.2,218
501,494,52114.9,83
487,475,50331.6,512
473,465,45917.9,57
446,434,44091.9,75
201,191,18778.2,141
260,249,22852.3,51
191,181,16099.7,80
368,353,35401.5,155
165,156,12885,150
312,301,31141.9,451
246,232,21889.6,163
4,-1,1081.35,1
494,487,50907.2,186
113,100,8873.01,65
181,174,15163.5,258
54,47,5287.3,70
465,450,45431.1,201
84,71,6310.43,51
25,11,3435.05,394
450,446,45065.8,200
323,312,31963.9,141
128,122,10137.5,140
382,376,37162.1,36
2,-1,1193.78,1
424,418,42414.2,233
43,29,4879.95,72
397,389,37864.4,47
215,205,19523,24
519,511,53113.5,97
11,4,3434.31,170
116,113,10025.4,113
537,529,54782.8,163
156,145,12582.9,55
29,25,3853.41,19
475,473,49098.7,63
94,84,7449.41,101
135,128,11289.9,120
389,382,37378.7,203
36,29,4706.87,45
145,135,11310.4,185
272,260,25908.1,175
570,563,58773.9,24
62,54,5618.69,41
434,424,42785.8,404
53,47,5380.08,64
407,397,38403.5,49
100,94,7917.05,218
218,205,20019.4,38
336,332,33633.4,245
71,62,5697.87,28
223,215,19907.8,90
400,389,37962.3,54
232,223,20695.3,40
418,405,40023.1,120
291,285,27708.3,68
252,246,22123,142
269,260,25901.5,144
532,519,53944.6,102
405,397,38658.2,45
278,272,26451.2,485
285,278,26961.8,114
294,285,27608.7,77
353,343,34874.5,36
47,36,5121.06,143
174,165,14842.2,95
301,294,30101.3,115
558,552,56724.7,199
304,294,30442,126
459,450,45416.3,185
205,201,19075.3,459
332,323,33486.2,161
343,336,33874.4,19
361,353,35609.3,126
122,113,9685.31,151
249,246,22060.6,132
376,368,35960.9,135
