574,563,58898.8,27
563,558,57025.8,109
565,558,56980.2,118
549,537,56125.9,117
552,537,55996.9,129
529,519,54003.3,99
511,501,52650.3,218
501,494,52240,83
487,475,50187.3,512
473,465,46042.9,57
446,434,44216.9,75
201,191,18922.5,141
260,249,22977.3,51
191,181,15955.4,80
368,353,35545.7,155
165,156,13029.2,150
312,301,31225.3,451
246,232,21793.7,163
4,-1,1206.15,1
494,487,50811.3,186
113,100,8728.75,65
181,174,15307.7,258
54,47,5431.56,70
465,450,45286.8,201
84,71,6166.16,51
25,11,3579.34,394
450,446,45210,200
323,312,31819.7,141
128,122,10281.8,140
382,376,37306.4,36
2,-1,1049.52,1
424,418,42496.9,233
43,29,5005,72
397,389,38008.7,47
215,205,19667.2,24
519,511,53238.6,97
11,4,3338.38,170
116,113,9881.1,113
537,529,54908.1,163
156,145,12438.6,55
29,25,3709.15,19
475,473,49002.9,63
94,84,7593.68,101
135,128,11415.1,120
389,382,37523,203
36,29,4562.61,45
145,135,11454.6,185
272,260,25763.8,175
570,563,58678,24
62,54,5522.81,41
434,424,42641.5,404
53,47,5505.08,64
407,397,38547.7,49
100,94,8042.51,218
218,205,19875.1,38
336,332,33777.7,245
71,62,5842.13,28
223,215,20052,90
400,389,38044.4,54
232,223,20839.6,40
418,405,39878.8,120
291,285,27833.3,68
252,246,21978.7,142
269,260,26045.8,144
532,519,54088.8,102
405,397,38562.2,45
278,272,26595.5,485
285,278,26950.2,114
294,285,27753,77
353,343,34778.6,36
47,36,5025.11,143
174,165,14697.9,95
301,294,30245.6,115
558,552,56869,199
304,294,30297.7,126
459,450,45560.6,185
205,201,19219.6,459
332,323,33611.5,161
343,336,33999.2,19
361,353,35734.4,126
122,113,9810.59,151
249,246,22204.8,132
376,368,35816.7,135
