8653,8568,594.605,2
8626,8568,594.546,2
8568,8436,590.074,1
8436,8359,583.623,3
8070,7922,555.867,4
7843,7747,542.469,1
7427,7328,511.593,1
7368,7237,508.398,1
6971,6887,488.214,1
6887,6789,464.737,2
6592,6454,448.408,4
6334,6244,435.391,1
6244,6174,424.733,1
6174,6115,421.726,2
5894,5780,417.632,2
7685,7600,530.644,6
5780,5729,413.902,3
5820,5729,413.858,3
5729,5623,410.964,5
6789,6699,463.641,2
5392,5250,374.479,1
5250,5222,372.205,1
5222,5077,369.496,2
2096,2005,159.109,1
5077,5025,364.507,2
3807,3681,277.944,2
6323,6174,424.866,1
2005,1944,158.146,11
766,670,52.8233,5
5623,5531,400.926,2
670,532,51.1244,1
1571,1403,89.7357,1
7156,7074,501.779,1
1441,1351,85.7542,1
8153,8070,560.921,1
25,-1,3.59897,1
1273,1143,80.2308,3
6699,6592,461.679,2
3397,3325,230.192,1
4872,4803,355.25,1
1931,1791,158.396,3
1612,1571,100.194,1
7922,7843,552.038,1
2969,2940,204.362,4
4739,4578,352.248,4
1351,1273,82.4539,3
3974,3944,281.702,1
3593,3478,253.776,4
249,137,21.7606,4
1791,1740,123.229,5
1029,959,62.3821,2
4232,4126,291.012,1
2200,2096,166.737,1
1779,1612,110.157,3
8279,8153,568.504,1
532,436,33.0901,2
2361,2200,168.439,2
7747,7685,535.809,1
1143,1029,72.1115,2
1944,1791,157.874,3
3478,3397,251.054,1
436,348,30.1161,3
2383,2361,177.307,1
836,766,54.3448,2
5025,4872,360.382,1
7328,7237,507.996,1
7074,6971,498.411,4
1740,1612,109.95,2
348,249,25.2809,2
2507,2383,182.001,2
7600,7427,528.1,2
3155,3020,211.235,1
2647,2507,183.875,2
7157,7074,501.566,1
2712,2647,188.262,2
5531,5392,392.605,2
959,836,59.0565,1
2864,2712,193.305,1
2773,2712,194.174,1
6115,5967,419.743,1
2940,2864,203.445,1
3020,2940,204.529,4
8278,8153,568.385,1
3325,3198,223.661,2
4468,4443,320.024,1
3198,3155,221.976,1
137,25,17.9481,102
264,137,21.6146,4
3820,3681,277.546,2
3944,3820,278.644,3
4126,3974,290.13,3
4268,4232,297.679,1
7237,7157,506.113,1
5967,5894,418.43,1
3681,3593,263.951,1
4443,4268,300.033,1
1403,1351,85.2586,1
4578,4468,342.251,6
8359,8278,580.704,3
6454,6334,445.028,1
4803,4739,353.724,5
