543,533,57526.8,92
529,514,56495.2,164
230,225,32902,23
225,215,32894.3,49
165,155,23650.6,198
155,150,23221.2,61
37,32,10688.1,202
237,230,32924,1
60,50,12227,96
32,19,10102.3,359
129,123,18514.7,95
188,175,30588.2,678
424,415,48818.5,38
123,116,18253.8,133
116,102,17747.9,108
175,165,27509.6,86
93,88,16274.5,112
329,321,41292.8,34
9,-1,196.615,1
19,14,8836.76,1024
206,195,32477.5,96
247,237,33173.2,3
501,490,54922.3,196
372,362,44278.4,5
490,478,54455.2,105
304,295,39502.6,271
50,37,11291.7,84
150,139,22017.4,545
404,393,47139.8,283
463,453,52625.7,105
102,93,16910.3,54
533,529,57056,75
279,266,34042.3,22
73,72,15230.4,481
14,9,8833.08,36
258,247,33634.7,45
287,279,37602.8,55
295,287,39266.9,614
354,344,43714.1,127
311,304,39564.8,46
321,311,39806.1,16
339,329,42372.9,253
344,339,43092.8,166
362,354,43744.4,100
382,372,44666.9,92
139,129,21642.2,47
266,258,33721.7,65
393,382,46353.4,79
412,404,48047.8,146
415,412,48310.4,141
440,424,50933,81
195,188,31186.7,502
449,440,51928.4,375
72,60,14929.8,161
453,449,52595,168
215,206,32782.2,221
88,73,15889.1,46
469,463,52659.7,5
478,469,53290.2,8
513,501,55069.2,77
514,513,56070.2,23
