543,533,57527.5,92
529,514,56495.6,164
230,225,32902.7,23
225,215,32893.5,49
165,155,23651.5,198
155,150,23221.7,61
37,32,10689,202
237,230,32924.6,1
60,50,12227.8,96
32,19,10103.5,359
129,123,18515.4,95
188,175,30589,678
424,415,48819.2,38
123,116,18254.5,133
116,102,17747.9,108
175,165,27510.2,86
93,88,16275.2,112
329,321,41293.1,34
9,-1,197.218,1
19,14,8838.87,1024
206,195,32477.4,96
247,237,33173.6,3
501,490,54923.2,196
372,362,44279,5
490,478,54455.9,105
304,295,39503.6,271
50,37,11292.1,84
150,139,22018.9,545
404,393,47140.1,283
463,453,52626.5,105
102,93,16910.9,54
533,529,57056.5,75
279,266,34041.6,22
73,72,15231,481
14,9,8833.36,36
258,247,33635.4,45
287,279,37603.5,55
295,287,39267.9,614
354,344,43714.9,127
311,304,39565.1,46
321,311,39806.7,16
339,329,42373.9,253
344,339,43093.5,166
362,354,43745,100
382,372,44667.5,92
139,129,21642.7,47
266,258,33722.1,65
393,382,46354.1,79
412,404,48048.6,146
415,412,48311.3,141
440,424,50932.9,81
195,188,31188.2,502
449,440,51929.6,375
72,60,14928.9,161
453,449,52595.9,168
215,206,32783.2,221
88,73,15889.7,46
469,463,52660.3,5
478,469,53290.8,8
513,501,55068.4,77
514,513,56070,23
