43,30,66257.9,1024
32,26,60266.2,1024
30,26,60151.1,1024
29,26,52878.2,1024
27,21,50253.6,1024
15,12,40166.8,1024
6,-1,7671.27,1
19,12,46573.9,1024
4,-1,7917.6,1
7,-1,12973.5,1
20,11,34493.8,1024
9,-1,14222.4,1
8,-1,16914.2,1
21,11,37432.6,1024
11,6,18307,201
12,4,31775.9,156
26,21,45072.2,1024
