8125,8047,57727.7,107
7904,7755,55523,5
7755,7646,55249.3,42
7608,7495,55013.6,162
7495,7423,54629.6,48
8317,8219,59257.5,13
7301,7169,53474.6,226
7423,7301,53759.6,349
7169,7075,51273.8,133
7075,7028,49955.2,7
7028,6891,49135.5,125
6891,6749,49106.6,228
6716,6551,47018.4,2
6551,6459,45406.5,10
6459,6387,45402.8,63
6387,6258,45353.1,159
6258,6149,45002.5,124
6149,6083,44118.2,95
6083,6015,43359.2,379
5938,5835,40642.5,212
5835,5741,40589.6,95
2771,2672,14951.9,162
4423,4280,29414.3,2
2672,2574,12124.7,210
1079,982,4014.33,8
445,370,1885.92,107
4280,4225,29344.6,549
4516,4423,30380.5,12
4693,4617,31982.5,83
6749,6716,48376.8,265
2304,2235,9897.09,138
2235,2114,9700.65,28
2022,1945,8730.39,10
370,221,1794.2,128
1877,1689,8221.07,146
2114,2022,8878,84
2822,2771,15674.2,463
4120,4007,26070.4,23
1592,1573,5231.42,6
3380,3342,20549.4,156
3126,3059,17107.1,133
1400,1363,4690.37,21
8477,8317,59828.6,241
3524,3380,21388.5,175
144,70,348.402,141
221,144,1107.34,7
3879,3794,25178.9,126
5177,5080,35768,277
8001,7904,56047.8,50
5080,5026,35297.3,187
754,657,3530.12,245
1167,1079,4191.54,57
1689,1592,6085.28,76
5288,5177,36085.4,73
5026,4926,33602.6,27
835,754,3604.25,45
2392,2304,9910.24,30
2900,2822,15996.6,115
5437,5288,36164.7,47
8047,8001,56710.1,91
6015,5938,42722.9,8
554,445,1913.67,17
657,554,3235.08,7
1363,1192,4353.62,2
982,835,3678.13,15
1945,1877,8280.57,384
3342,3266,19505.7,255
4817,4693,32501.3,197
1192,1167,4207.99,28
1573,1400,4745.02,62
8219,8125,57813.6,168
3266,3126,18609.4,66
3059,2900,16736.3,52
3567,3524,22072.8,150
3678,3567,22839.5,115
3794,3678,23505.3,131
7646,7608,55225.4,62
5741,5629,39191.8,79
70,-1,313.357,0
4007,3879,25264.2,292
2574,2392,11176.6,3
4225,4120,29335,122
4617,4516,30804.1,176
4926,4817,32642.7,81
5492,5437,38129,14
5629,5492,38576.9,332
