8125,8047,57728.1,107
7904,7755,55523.4,5
7755,7646,55248.7,42
7608,7495,55014,162
7495,7423,54629.6,48
8317,8219,59258,13
7301,7169,53474.5,226
7423,7301,53759.8,349
7169,7075,51273.2,133
7075,7028,49955.1,7
7028,6891,49135.7,125
6891,6749,49106.3,228
6716,6551,47018.2,2
6551,6459,45406.2,10
6459,6387,45402.2,63
6387,6258,45352.8,159
6258,6149,45002.4,124
6149,6083,44117.7,95
6083,6015,43358.4,379
5938,5835,40642.7,212
5835,5741,40589.7,95
2771,2672,14951.7,162
4423,4280,29414,2
2672,2574,12124.9,210
1079,982,4014.52,8
445,370,1886.41,107
4280,4225,29344.6,549
4516,4423,30380.6,12
4693,4617,31982.8,83
6749,6716,48376.1,265
2304,2235,9896.89,138
2235,2114,9700.63,28
2022,1945,8730.14,10
370,221,1793.68,128
1877,1689,8220.55,146
2114,2022,8877.44,84
2822,2771,15674.1,463
4120,4007,26070.5,23
1592,1573,5231.86,6
3380,3342,20549.4,156
3126,3059,17106.6,133
1400,1363,4690.42,21
8477,8317,59828,241
3524,3380,21389.1,175
144,70,348.55,141
221,144,1107.35,7
3879,3794,25178.2,126
5177,5080,35767.7,277
8001,7904,56047.4,50
5080,5026,35297,187
754,657,3530.49,245
1167,1079,4191.45,57
1689,1592,6085.44,76
5288,5177,36084.7,73
5026,4926,33602.5,27
835,754,3604.5,45
2392,2304,9909.77,30
2900,2822,15996.7,115
5437,5288,36164.9,47
8047,8001,56710.1,91
6015,5938,42722.6,8
554,445,1913.6,17
657,554,3234.64,7
1363,1192,4353.23,2
982,835,3678.11,15
1945,1877,8281.09,384
3342,3266,19505.4,255
4817,4693,32501.5,197
1192,1167,4207.97,28
1573,1400,4745.27,62
8219,8125,57814.2,168
3266,3126,18609.6,66
3059,2900,16736.1,52
3567,3524,22073.2,150
3678,3567,22839.8,115
3794,3678,23505.1,131
7646,7608,55225.3,62
5741,5629,39191.5,79
70,-1,313.425,0
4007,3879,25264.3,292
2574,2392,11176.5,3
4225,4120,29335.2,122
4617,4516,30803.9,176
4926,4817,32642.8,81
5492,5437,38128.7,14
5629,5492,38577.1,332
