10030,9937,58902.3,203
9891,9779,56762.6,32
9542,9408,54378.8,66
9289,9143,53481.2,101
9143,9016,51839.6,110
9016,9006,51085.5,14
8726,8625,50015.4,102
9006,8877,50389,66
8625,8585,49751.5,13
8585,8421,49120.6,88
8062,7961,47073.3,51
9358,9289,53774.3,269
7961,7918,45971.9,149
7918,7812,45694.9,49
7812,7671,44764.8,349
7671,7571,44470.6,40
7488,7358,41915.3,202
7358,7291,40883.3,176
7291,7137,39822.1,402
7137,7115,38720.8,1
7115,6975,36311.5,28
6975,6889,36306.9,86
6772,6715,35722.4,99
6715,6545,35467.2,103
6449,6337,34291.7,70
8877,8726,50307,39
6337,6333,33851.3,137
6333,6190,33425.3,357
8421,8346,49014.2,136
6008,5862,29782.7,37
5862,5789,29510.9,44
5789,5654,29293.6,36
2715,2617,11451,167
2346,2192,9440.46,79
6545,6449,34930.7,70
576,412,2973.17,25
2192,2086,9430.11,14
2086,1999,8961.47,13
6046,6008,30349.4,49
2617,2545,10439.7,4
670,576,3120.34,26
6190,6046,32608.7,108
1999,1967,8866.41,174
2545,2418,9654.26,32
2418,2346,9638.81,2
9937,9891,57858,10
6889,6772,36132.1,48
412,355,2826.5,9
3598,3472,15565,10
1587,1498,6647.69,1
355,205,2669.24,225
1498,1407,5686.29,33
1967,1864,8801,124
2852,2715,12747.7,172
8346,8224,48502,70
4917,4804,21713.9,101
1213,1167,4629.5,52
3898,3853,17445.5,213
8224,8121,47740.9,33
2890,2852,13099.5,207
96,-1,459.024,1
1864,1780,7846.23,85
733,670,3280.44,26
9779,9605,56694.4,366
3683,3598,15630.2,11
4037,3898,17585.2,106
4804,4701,21334,203
5203,5129,23540.4,24
1167,1050,4610.68,74
4534,4385,19382.5,192
1359,1213,5483.13,6
7571,7488,42175.4,171
205,129,2634.32,140
5574,5541,28783.6,53
901,882,3854.31,1
1050,901,4376.56,84
8121,8062,47280.8,215
882,733,3298.97,29
3203,3115,14699.7,56
3317,3203,14814.9,178
3399,3317,15422,15
3472,3399,15482.5,102
3853,3683,16853.5,10
4111,4037,18027.5,27
1780,1587,7091.54,133
129,96,1286.71,169
4701,4582,20718.6,11
4341,4173,18139.4,13
3115,3030,13474.7,7
4385,4341,19274.7,5
9408,9358,54232.6,54
1407,1359,5678.51,150
4582,4534,19437,17
4951,4917,22134.4,57
9605,9542,56531.8,25
5541,5393,25178.4,105
5129,4951,22304.5,63
3030,2890,13132.1,56
4173,4111,18108.9,79
5316,5203,24189.2,182
5393,5316,24821.3,125
5654,5574,28963,616
