350,338,97.0926,1023
306,285,90.5842,1023
303,299,88.4208,1023
301,285,87.1036,1023
285,281,86.4405,1023
69,65,15.0721,1023
109,102,28.5739,1023
107,98,28.2075,1023
102,94,24.8112,1023
88,69,19.3073,1023
115,102,31.1211,1023
310,303,89.7234,1023
56,28,11.2056,1023
233,217,66.1107,1023
28,23,6.09935,1023
0,-1,1.82829,1
177,160,45.019,1023
77,67,15.8165,1023
19,11,5.17462,1023
128,123,33.529,1023
255,245,76.6293,1023
240,219,68.4539,1023
23,19,5.59339,1023
259,257,79.311,1023
123,109,33.2141,1023
94,89,20.7638,1023
271,260,83.2664,1023
319,310,90.516,1023
65,61,12.5124,1023
36,28,7.10291,1023
18,0,6.68261,1023
272,260,82.8411,1023
134,128,35.294,1023
98,89,22.7406,1023
138,134,36.2798,1023
11,0,3.69449,1023
61,36,12.1615,1023
89,77,20.2179,1023
334,328,96.9831,1023
207,194,59.5951,1023
60,36,13.6743,1023
139,128,37.9339,1023
257,245,76.5619,1023
160,147,39.5393,1023
92,77,20.7772,1023
219,217,62.6428,1023
299,285,87.3886,1023
172,160,43.8782,1023
180,172,45.8792,1023
173,160,47.0799,1023
186,180,51.9846,1023
245,235,68.1525,1023
67,65,15.2439,1023
194,186,53.1249,1023
189,180,54.3175,1023
190,180,54.9267,1023
328,319,91.8589,1023
201,194,56.6599,1023
260,255,77.5377,1023
209,194,57.6696,1023
338,328,96.416,1023
211,201,59.1401,1023
270,259,82.4804,1023
217,211,59.3329,1023
226,211,63.16,1023
235,219,65.3929,1023
147,138,37.8041,1023
274,270,82.8861,1023
281,274,84.4417,1023
