350,338,96.8188,1023
306,285,90.4056,1023
303,299,88.1486,1023
301,285,87.2018,1023
285,281,86.1686,1023
281,274,84.2223,1023
69,65,15.1689,1023
109,102,28.6711,1023
107,98,28.0537,1023
102,94,24.5917,1023
88,69,19.1247,1023
115,102,30.8493,1023
310,303,89.5038,1023
56,28,11.0622,1023
233,217,65.8386,1023
28,23,5.87834,1023
0,-1,1.6907,1
177,160,44.8661,1023
98,89,22.5874,1023
138,134,36.0598,1023
11,0,3.79346,1023
77,67,15.5445,1023
19,11,4.95454,1023
139,128,37.6616,1023
257,245,76.2888,1023
128,123,33.2559,1023
255,245,76.4792,1023
240,219,68.3137,1023
23,19,5.68934,1023
259,257,79.2529,1023
123,109,33.0591,1023
94,89,20.4921,1023
271,260,83.3326,1023
319,310,90.2431,1023
65,61,12.238,1023
36,28,6.83124,1023
18,0,6.58033,1023
272,260,82.7012,1023
134,128,35.39,1023
61,36,12.2327,1023
89,77,19.9451,1023
334,328,97.0795,1023
207,194,59.4386,1023
60,36,13.6047,1023
160,147,39.2675,1023
92,77,20.6209,1023
219,217,62.4243,1023
299,285,87.165,1023
172,160,43.9737,1023
180,172,45.6053,1023
173,160,46.8057,1023
186,180,51.7608,1023
245,235,68.2491,1023
67,65,15.0218,1023
194,186,53.2217,1023
189,180,54.0453,1023
190,180,54.7126,1023
328,319,91.6401,1023
201,194,56.3874,1023
260,255,77.6333,1023
209,194,57.396,1023
338,328,96.6877,1023
211,201,58.9184,1023
270,259,82.2086,1023
217,211,59.4287,1023
226,211,63.2484,1023
235,219,65.1209,1023
251,245,68.4,1023
147,138,37.9006,1023
274,270,82.614,1023
